det_x,det_y,truth_x,truth_y,dist
235.674225,138.990998,319.322,239.56,130.80930557772498
125.665538,159.347647,319.051,239.893,209.48864122631576
442.025058,177.541777,322.082,239.849,135.16111571144674
61.998912,440.159639,318.858,241.315,324.8319281524402
130.3974,179.878741,319.051,239.893,197.9694220739129
453.969797,179.028841,322.082,239.849,145.23595539086904
196.791719,48.977686,319.322,239.56,226.5729202078959
433.935117,402.687163,320.275,241.368,197.33852778277804
343.018183,324.32106,320.275,241.368,86.01431588017829
24.768409,192.706102,318.841,240.813,297.9814799826252
53.987385,384.736914,318.858,241.315,301.2080478770473
133.144089,223.241786,318.841,240.813,186.52637967959308
72.663459,-0.158358,319.322,239.56,343.9554142770031
0.684899,360.824518,318.858,241.315,339.8774000908983
294.985951,171.908971,320.198,239.124,71.78793448936416
352.681237,447.52202,320.275,241.368,208.68551497087807
464.692733,55.854153,322.082,239.849,232.791591105329
523.396758,186.480138,322.082,239.849,208.26873797998007
603.630357,299.548381,322.082,239.849,287.8080843568898
480.50417,428.321361,322.082,239.849,246.2101029779713
150.557609,448.555229,318.858,241.315,266.97103611951115
217.387002,227.969723,318.841,240.813,102.2636957785251
378.506148,352.31374,320.275,241.368,125.2989378308751
262.864804,238.343204,318.841,240.813,56.03065599216231
181.474329,15.401294,319.322,239.56,263.15224847171396
48.997959,284.179061,318.858,241.315,273.2430592969077
571.723789,386.038864,322.082,239.849,289.2965591766674
617.556807,294.750672,322.082,239.849,300.53212001395605
56.553569,401.710404,318.858,241.315,307.4578022209828
637.766114,165.02324,322.082,239.849,324.4308157243122
237.759043,299.281277,318.858,241.315,99.68515484127302
17.62094,0.961469,319.051,239.893,384.64055633488204
558.439601,167.872693,322.082,239.849,247.07388433388397
16.647048,376.839887,318.858,241.315,331.20757012047454
482.531775,27.109679,322.082,239.849,266.462284380157
426.246811,297.846263,322.082,239.849,119.22244069870777
256.1232,120.531867,319.322,239.56,134.76566612793368
81.02817,324.747852,318.858,241.315,252.0398159630395
90.654666,314.198071,318.858,241.315,239.55939490470124
616.77522,434.781874,322.082,239.849,353.331175074983
403.586386,229.606757,322.082,239.849,82.14541057726869
210.665669,390.499782,318.858,241.315,184.28694926011738
272.626479,72.897782,320.198,239.124,172.8994076358764
382.516797,368.436498,320.275,241.368,141.49361991893915
128.321731,414.616939,318.858,241.315,257.5609284530557
2.519798,367.567162,318.858,241.315,340.6016242683923
7.186258,208.862119,318.841,240.813,313.28826503359926
422.217177,110.943348,322.082,239.849,163.22904395470317
517.436476,322.193944,322.082,239.849,212.00014409334185
68.814439,416.798185,318.858,241.315,305.4768904766856
555.429311,334.202925,322.082,239.849,251.70147141770218
196.284814,66.599477,319.322,239.56,212.2580779504802
638.655416,162.054002,322.082,239.849,325.99200823291517
10.391475,176.270938,318.841,240.813,315.1297942752121
275.708839,243.302159,318.858,241.315,43.19489432670488
453.434479,70.939766,322.082,239.849,213.97150060209464
312.795958,8.399614,320.198,239.124,230.8430906933252
