det_x,det_y,truth_x,truth_y,dist
558.439601,167.872693,321.142,238.685,247.637909583766
16.647048,376.839887,317.918,240.151,330.8293190578566
482.531775,27.109679,321.142,238.685,266.10294235653174
426.246811,297.846263,320.949,240.107,120.08934795882142
256.1232,120.531867,319.725,238.632,134.1373563846317
81.02817,324.747852,317.918,240.151,251.54208181880585
90.654666,314.198071,317.918,240.151,239.02215735047366
616.77522,434.781874,320.949,240.107,354.13480343847067
403.586386,229.606757,321.142,238.685,82.94269876778816
210.665669,390.499782,317.918,240.151,184.68302237568312
272.626479,72.897782,319.725,238.632,172.2965516093081
382.516797,368.436498,319.802,240.876,142.14368228225692
128.321731,414.616939,317.918,240.151,257.6530789450654
2.519798,367.567162,317.918,240.151,340.16305525974315
7.186258,208.862119,317.918,240.151,312.30307324870614
422.217177,110.943348,321.142,238.685,162.89297425386533
517.436476,322.193944,320.949,240.107,212.9450506588723
68.814439,416.798185,317.918,240.151,305.37978333757616
555.429311,334.202925,320.949,240.107,252.6560099191435
196.284814,66.599477,319.725,238.632,211.73726287420487
638.655416,162.054002,321.142,238.685,326.62988104958345
10.391475,176.270938,317.918,240.151,314.09111082566386
275.708839,243.302159,317.918,240.151,42.32662371802411
453.434479,70.939766,321.142,238.685,213.63464964672795
312.795958,8.399614,319.725,238.632,230.33663014442746
64.144299,81.856281,317.918,240.151,299.09581973428914
526.185142,446.369466,320.678,240.44,290.92976881036657
384.57454,60.860467,321.142,238.685,188.799501237476
467.04718,83.357169,321.142,238.685,213.10808674003192
299.983431,25.436349,319.725,238.632,214.1077185715068
620.712708,387.986181,320.949,240.107,334.2551911446403
212.424545,446.614159,317.918,240.151,231.8531972436358
312.080762,343.290002,319.802,240.876,102.70465092637554
306.553434,366.215024,319.802,240.876,126.03727797095961
511.790273,23.885467,321.142,238.685,287.20306992596824
355.535712,158.972126,321.142,238.685,86.81629862231411
423.23483,393.778163,320.678,240.44,184.4735634497894
597.123894,311.449172,320.949,240.107,285.2407361889055
206.963934,241.574294,317.918,240.151,110.96319447340544
366.119048,212.538523,321.142,238.685,52.02473552365101
154.621504,350.591182,317.918,240.151,197.1364487000594
559.98112,344.139065,320.949,240.107,260.68951827769877
128.572967,275.967259,317.918,240.151,192.7027398106373
259.44197,91.33468,319.725,238.632,159.15572306757713
413.148723,288.827969,320.949,240.107,104.2809749742286
6.47017,379.419373,317.918,240.151,341.167745441705
169.998065,206.816736,317.918,240.151,151.62941774875324
226.704412,472.854479,317.918,240.151,249.94164873933514
333.743851,319.227585,319.802,240.876,79.5823226685325
632.675522,328.529899,320.949,240.107,324.0247422432131
614.377083,93.046588,321.142,238.685,327.41008071209205
277.739197,327.961998,317.918,240.151,96.56659660705047
311.972922,51.524386,319.725,238.632,187.26813378172776
265.21286,395.455491,319.802,240.876,163.935332505713
600.453682,155.446556,321.142,238.685,291.45094657799666
180.654528,453.262642,317.918,240.151,253.49128722981973
182.062625,422.188126,317.918,240.151,227.14356288200312
505.5732,294.525861,320.949,240.107,192.47729127919823
213.466655,466.994808,317.918,240.151,249.73625427688683
