det_x,det_y,truth_x,truth_y,dist
320.003714,239.998347,320.004,239.998,0.0004496721027739159
101.38063,1.136978,318.858,238.685,322.0643867586563
641.205766,471.305018,322.082,240.151,394.0458831958115
0.971455,105.049297,318.858,238.685,344.8338101293741
158.768431,412.659063,319.322,240.44,235.45032210476106
637.44392,409.819666,322.082,240.151,358.10696280344223
239.306172,-27.26667,318.858,238.685,277.59463992291074
247.993014,197.628134,318.858,238.685,81.89940467745876
382.20734,0.420954,320.275,238.632,246.1302849595915
217.487017,187.827974,318.858,238.685,113.4130208042752
638.147928,438.294287,322.082,240.151,373.0394523715495
586.28906,129.854531,322.082,240.151,286.30522459031647
210.99849,322.168386,319.051,240.107,135.6813030212383
350.774846,47.872572,320.275,238.632,193.18229726584914
638.964516,296.821459,322.082,240.151,321.9100338134258
69.576171,57.565072,318.858,238.685,308.13285866377583
639.0,229.0,322.082,240.151,317.11411751134636
635.221952,0.169779,322.082,240.151,394.52200948896774
6.709457,235.519138,318.841,239.187,312.153092804175
262.799851,29.044931,318.858,238.685,217.0057017675595
396.0,479.0,320.198,240.876,249.89794432928016
140.8993,192.973215,318.858,238.685,183.73585984661847
226.038314,271.965156,319.051,240.107,98.31735279519545
426.850687,133.676675,322.082,240.151,149.37623525818825
303.170098,68.982143,318.858,238.685,170.4264355759518
143.348755,479.640249,319.322,240.44,296.95680170269213
153.225731,101.721257,318.858,238.685,214.92583704770914
233.0609,315.238163,319.322,240.44,114.17417642087271
103.944126,231.296721,318.858,238.685,215.04083310913236
24.461222,167.526398,318.858,238.685,302.874577235158
286.009976,334.376266,320.198,240.876,99.55461178215366
11.487876,127.323693,318.858,238.685,326.9216019545415
261.065542,469.109563,320.198,240.876,235.76939340973993
0.941498,293.991494,318.841,239.187,322.58894267231796
344.587767,372.725382,320.198,240.876,134.08624190458997
581.860472,347.277638,322.082,240.151,280.9999485477494
489.0,0.0,320.275,238.632,292.2556364708814
467.657036,415.656761,322.082,240.151,228.02272529419173
283.006887,479.770387,320.198,240.876,241.7720145638956
0.177677,420.051121,319.051,240.107,366.14216201296045
450.992727,446.510331,322.082,240.151,243.3149173939734
357.286072,26.619501,320.275,238.632,215.21877051691885
75.96931,138.370991,318.858,238.685,262.7885388131837
172.855984,301.068563,319.051,240.107,158.39600647315328
228.444238,196.878062,318.858,238.685,99.61158779945477
169.695622,124.992292,318.858,238.685,187.5511846483198
569.018071,322.462797,322.082,240.151,260.2934019261461
275.163082,428.554771,320.198,240.876,193.0063857061138
628.823195,-1.192079,322.082,240.151,390.3032698956394
170.578407,397.905867,319.322,240.44,216.61060853201843
392.467011,183.954061,322.082,240.151,90.06745098224911
446.670832,459.494464,322.082,240.151,252.2576703663211
266.964255,6.824065,318.858,238.685,237.5972515607015
56.182039,59.897295,318.858,238.685,317.7478622216687
0.0,159.0,318.858,238.685,328.6641498384027
398.732329,325.10615,322.082,240.151,114.4231202481856
472.0,479.0,322.082,240.151,282.00044596595944
304.556524,135.911382,318.858,238.685,103.76390881510054
605.362866,360.242259,322.082,240.151,307.6848379915966
554.900129,70.823738,322.082,240.151,287.8819251837067
618.214314,364.719996,322.082,240.151,321.2659056909752
104.696673,409.420698,319.051,240.107,273.15729137999983
36.208131,341.825121,319.051,240.107,300.5772191699195
632.729913,66.080524,322.082,240.151,356.0936063258117
467.364487,250.627652,322.082,240.151,145.65974483718648
455.18608,7.266278,320.275,238.632,267.82661709275214
422.017048,38.251552,320.275,238.632,224.73043468100846
422.609366,473.951626,322.082,240.151,254.49653049283367
215.63264,291.433658,319.051,240.107,115.45467944842494
353.714539,-1.174575,320.275,238.632,242.1268183860746
69.098744,308.613598,319.051,240.107,259.170376874023
2.790621,391.93742,319.051,240.107,350.8177643201667
157.129769,234.008042,318.841,239.187,161.7941403064435
550.111015,137.634836,322.082,240.151,250.01359075687287
435.124785,332.067355,322.082,240.151,145.69587350725567
190.064534,216.968119,318.858,238.685,130.61156076190696
234.856788,397.268356,319.322,240.44,178.12777796814194
629.797589,138.801398,322.082,240.151,323.9762731114353
646.712948,414.805773,322.082,240.151,368.63198739537
443.179945,162.910283,322.082,240.151,143.63439924299857
210.796143,275.615871,319.051,240.107,113.92977654584024
419.720794,260.222496,322.082,240.151,99.68048477737483
1.128157,314.727796,319.051,240.107,326.562700406639
194.0,479.0,319.322,240.44,269.474446439732
491.892626,162.77103,322.082,240.151,186.61004383396082
81.870108,478.940738,319.322,240.44,336.55014936993314
531.887322,257.857176,322.082,240.151,210.55113822553105
235.674225,138.990998,318.858,238.685,129.8400341113119
125.665538,159.347647,318.858,238.685,208.84861252751492
442.025058,177.541777,322.082,240.151,135.30059854655153
61.998912,440.159639,319.051,240.107,325.7250900928942
130.3974,179.878741,318.858,238.685,197.42232358559423
453.969797,179.028841,322.082,240.151,145.3626820003487
196.791719,48.977686,318.858,238.685,225.58599677787083
433.935117,402.687163,322.082,240.151,197.30464785548833
343.018183,324.32106,320.198,240.876,86.50918327297448
24.768409,192.706102,318.858,238.685,297.6621349715843
53.987385,384.736914,319.051,240.107,301.95451978818863
133.144089,223.241786,318.858,238.685,186.35490226330435
72.663459,-0.158358,318.858,238.685,343.0129759628881
0.684899,360.824518,319.051,240.107,340.4844980583147
294.985951,171.908971,318.858,238.685,70.91482759245235
352.681237,447.52202,320.198,240.876,209.18350381384897
464.692733,55.854153,320.275,238.632,232.94682431579682
523.396758,186.480138,322.082,240.151,208.34632998068767
603.630357,299.548381,322.082,240.151,287.74559284037457
480.50417,428.321361,322.082,240.151,245.9790005394347
150.557609,448.555229,319.322,240.44,267.94284504596
217.387002,227.969723,318.858,238.685,102.03519293019804
378.506148,352.31374,322.082,240.151,125.5554249000556
262.864804,238.343204,318.841,239.187,55.98255541077089
181.474329,15.401294,318.858,238.685,262.16385414951975
48.997959,284.179061,318.841,239.187,273.5681858863625
571.723789,386.038864,322.082,240.151,289.1440673394545
617.556807,294.750672,322.082,240.151,300.477096887924
56.553569,401.710404,319.051,240.107,308.25405344615825
637.766114,165.02324,322.082,240.151,324.5006011621282
237.759043,299.281277,319.051,240.107,100.54838303703634
17.62094,0.961469,318.858,238.685,383.73981225376076
558.439601,167.872693,322.082,240.151,247.16203028228563
16.647048,376.839887,319.051,240.107,331.8795452759526
482.531775,27.109679,320.275,238.632,266.5876090793187
426.246811,297.846263,322.082,240.151,119.07582132114348
256.1232,120.531867,318.858,238.685,133.7752517050732
81.02817,324.747852,319.051,240.107,252.62411094053317
90.654666,314.198071,319.051,240.107,240.1132486693864
616.77522,434.781874,322.082,240.151,353.1646514417493
403.586386,229.606757,322.082,240.151,82.18361149085653
210.665669,390.499782,319.322,240.44,185.26774257886635
272.626479,72.897782,318.858,238.685,172.11262355258248
382.516797,368.436498,322.082,240.151,141.8080875180933
128.321731,414.616939,319.322,240.44,258.4931504653113
2.519798,367.567162,319.051,240.107,341.2302664428099
7.186258,208.862119,318.858,238.685,313.09531933974154
422.217177,110.943348,320.275,238.632,163.390940082602
517.436476,322.193944,322.082,240.151,211.8830242219081
68.814439,416.798185,319.051,240.107,306.33006923547504
555.429311,334.202925,322.082,240.151,251.58841814983523
196.284814,66.599477,318.858,238.685,211.27615377125295
638.655416,162.054002,322.082,240.151,326.0642096497575
10.391475,176.270938,318.858,238.685,314.7175117163255
275.708839,243.302159,318.841,239.187,43.32802610464965
453.434479,70.939766,320.275,238.632,214.13110981700487
312.795958,8.399614,320.275,238.632,230.35383138226888
64.144299,81.856281,318.858,238.685,299.12257785111836
526.185142,446.369466,322.082,240.151,290.14504699144067
384.57454,60.860467,320.275,238.632,189.0427168377076
467.04718,83.357169,322.082,240.151,213.53971258782047
299.983431,25.436349,318.858,238.685,214.08231246008054
620.712708,387.986181,322.082,240.151,333.2199581385905
212.424545,446.614159,319.322,240.44,232.23877739265313
312.080762,343.290002,320.198,240.876,102.73518072405699
306.553434,366.215024,320.198,240.876,126.07951902906727
511.790273,23.885467,322.082,240.151,287.680394897561
355.535712,158.972126,320.275,238.632,87.11494324421511
423.23483,393.778163,322.082,240.151,183.93803366470314
597.123894,311.449172,322.082,240.151,284.13284355323793
206.963934,241.574294,318.841,239.187,111.90253379352407
366.119048,212.538523,322.082,240.151,51.97798074790744
154.621504,350.591182,319.051,240.107,198.10051394941695
559.98112,344.139065,322.082,240.151,259.6334126402429
128.572967,275.967259,318.841,239.187,193.79038116943826
259.44197,91.33468,318.858,238.685,158.87851152708885
413.148723,288.827969,322.082,240.151,103.25984383576073
6.47017,379.419373,319.051,240.107,342.22026905836543
169.998065,206.816736,318.858,238.685,152.23293499955233
226.704412,472.854479,320.198,240.876,250.11010718534985
333.743851,319.227585,320.198,240.876,79.51390413837332
632.675522,328.529899,322.082,240.151,322.92284790150217
614.377083,93.046588,322.082,240.151,327.2248822688193
277.739197,327.961998,320.198,240.876,96.88509173164265
311.972922,51.524386,318.858,238.685,187.2872118750319
265.21286,395.455491,320.198,240.876,164.06762221303347
600.453682,155.446556,322.082,240.151,290.973600474095
180.654528,453.262642,319.322,240.44,254.0120956543821
182.062625,422.188126,319.322,240.44,227.7553892444754
505.5732,294.525861,322.082,240.151,191.3782798182942
213.466655,466.994808,320.198,240.876,250.0425870463867
