det_x,det_y,truth_x,truth_y,dist
275.163082,428.554771,319.725,241.368,192.4179091801103
628.823195,-1.192079,320.949,239.893,391.0352097488592
170.578407,397.905867,317.918,239.849,216.08083874157222
392.467011,183.954061,320.949,239.893,90.79642500584394
446.670832,459.494464,321.142,241.315,251.71365909424048
266.964255,6.824065,319.802,239.124,238.23326194654106
56.182039,59.897295,317.918,239.849,317.6292326172145
0.0,159.0,317.918,239.849,328.0372166767058
398.732329,325.10615,321.142,241.315,114.19814347287237
472.0,479.0,321.142,241.315,281.5178420438037
304.556524,135.911382,319.802,239.124,104.33249279529603
605.362866,360.242259,321.142,241.315,308.0993242495723
554.900129,70.823738,320.949,239.893,288.6477890329307
618.214314,364.719996,321.142,241.315,321.6842439148591
104.696673,409.420698,317.918,239.849,272.429614855368
36.208131,341.825121,317.918,239.849,299.5990312838208
632.729913,66.080524,320.949,239.893,356.956740410325
467.364487,250.627652,321.142,241.315,146.51874007012984
455.18608,7.266278,320.678,239.56,268.4265204220695
422.017048,38.251552,320.678,239.56,225.37678204667623
422.609366,473.951626,321.142,241.315,253.8019427026551
215.63264,291.433658,317.918,239.849,114.55684969178648
353.714539,-1.174575,319.802,239.124,242.67975904153428
69.098744,308.613598,317.918,239.849,258.14645473934974
2.790621,391.93742,317.918,239.849,349.90877738848747
157.129769,234.008042,317.918,239.849,160.89428833388436
550.111015,137.634836,320.949,239.893,250.94214716446317
435.124785,332.067355,321.142,241.315,145.69854225215244
190.064534,216.968119,317.918,239.849,129.88473152587767
234.856788,397.268356,319.725,241.368,177.50361801665812
629.797589,138.801398,320.949,239.893,324.9722494648079
646.712948,414.805773,321.142,241.315,368.91122305746705
443.179945,162.910283,320.949,239.893,144.45325414228336
210.796143,275.615871,317.918,239.849,112.93520845271901
419.720794,260.222496,321.142,241.315,100.37565457562134
1.128157,314.727796,317.918,239.849,325.519029733093
194.0,479.0,319.725,241.368,268.84148312527964
491.892626,162.77103,320.949,239.893,187.53538739850882
81.870108,478.940738,317.918,239.849,335.98134843693975
531.887322,257.857176,321.142,241.315,211.39355319332395
235.674225,138.990998,317.918,239.849,130.1398290058913
125.665538,159.347647,317.918,239.849,208.42619072441943
442.025058,177.541777,320.949,239.893,136.18768971685762
61.998912,440.159639,317.918,239.849,324.99066401873773
130.3974,179.878741,317.918,239.849,196.87662986979203
453.969797,179.028841,320.949,239.893,146.2838961926175
196.791719,48.977686,317.918,239.849,226.0606875530939
433.935117,402.687163,321.142,241.315,196.88388007623746
343.018183,324.32106,321.142,241.315,85.84039479972753
24.768409,192.706102,317.918,239.849,296.9160412226084
53.987385,384.736914,317.918,239.849,301.0845016893922
133.144089,223.241786,317.918,239.849,185.51872612509422
72.663459,-0.158358,317.918,239.849,343.15203886216506
0.684899,360.824518,317.918,239.849,339.51718119330064
294.985951,171.908971,319.802,239.124,71.64981794422957
352.681237,447.52202,321.142,241.315,208.6050300635691
464.692733,55.854153,320.678,239.56,233.42682267264982
523.396758,186.480138,320.949,239.893,209.37532936393816
603.630357,299.548381,321.142,241.315,288.4281513709274
480.50417,428.321361,321.142,241.315,245.69835221582426
150.557609,448.555229,319.725,241.368,267.47738977051
