det_x,det_y,truth_x,truth_y,dist
65.148935,49.552031,317.918000,239.849000,316.393958
8.966896,148.654736,317.918000,239.849000,322.129133
407.699225,314.760886,321.142000,241.315000,113.518507
480.966896,468.654736,321.142000,241.315000,277.898098
313.523420,125.566118,319.802000,239.124000,113.731320
614.329762,349.896995,321.142000,241.315000,312.648546
563.867025,60.478474,320.949000,239.893000,301.991290
627.181210,354.374732,321.142000,241.315000,326.255270
113.663569,399.075434,317.918000,239.849000,258.984420
45.175027,331.479857,317.918000,239.849000,287.723727
641.696809,55.735260,320.949000,239.893000,369.855688
476.331383,240.282388,321.159000,240.813000,155.173290
464.152976,-3.078986,320.678000,239.560000,281.884278
430.983944,27.906288,320.678000,239.560000,238.672778
431.576262,463.606362,321.142000,241.315000,248.211957
224.599536,281.088394,317.918000,239.849000,102.024621
362.681435,-11.519839,319.802000,239.124000,254.285233
78.065640,298.268334,317.918000,239.849000,246.864281
11.757517,381.592156,317.918000,239.849000,337.380147
166.096665,223.662778,317.918000,239.849000,152.681733
559.077911,127.289572,320.949000,239.893000,263.410156
444.091681,321.722091,321.142000,241.315000,146.907877
199.031430,206.622855,317.918000,239.849000,123.442267
243.823684,386.923092,319.725000,241.368000,164.156311
638.764485,128.456134,320.949000,239.893000,336.786071
655.679844,404.460509,321.142000,241.315000,372.198907
452.146841,152.565019,320.949000,239.893000,157.604092
219.763039,265.270607,317.918000,239.849000,101.393562
428.687690,249.877232,321.142000,241.315000,107.885992
10.095053,304.382532,317.918000,239.849000,314.514775
202.966896,468.654736,319.725000,241.368000,255.522436
500.859522,152.425766,320.949000,239.893000,200.045777
90.837004,468.595474,317.918000,239.849000,322.320847
540.854218,247.511912,321.159000,240.813000,219.797325
244.641121,128.645734,317.918000,239.849000,133.175326
134.632434,149.002383,317.918000,239.849000,204.564676
450.991954,167.196513,320.949000,239.893000,148.983050
70.965808,429.814375,317.918000,239.849000,311.564165
139.364296,169.533477,317.918000,239.849000,191.900229
462.936693,168.683577,320.949000,239.893000,158.843593
205.758615,38.632422,317.918000,239.849000,230.364578
442.902013,392.341899,321.142000,241.315000,193.996456
351.985079,313.975796,321.142000,241.315000,78.935966
33.735305,182.360838,317.918000,239.849000,289.939119
62.954281,374.391650,317.918000,239.849000,288.284968
142.110985,212.896522,317.918000,239.849000,177.861020
81.630355,-10.503622,317.918000,239.849000,344.250325
9.651795,350.479254,317.918000,239.849000,327.516574
303.952847,161.563707,319.802000,239.124000,79.163089
361.648133,437.176756,321.142000,241.315000,200.006436
473.659629,45.508889,320.678000,239.560000,247.101624
532.363654,176.134874,320.949000,239.893000,220.819507
612.597253,289.203117,321.142000,241.315000,295.363228
489.471066,417.976097,321.142000,241.315000,244.016019
159.524505,438.209965,319.725000,241.368000,253.793140
226.353898,217.624459,317.918000,239.849000,94.222688
387.473044,341.968476,321.142000,241.315000,120.544306
271.831700,227.997940,317.918000,239.849000,47.585656
190.441225,5.056030,317.918000,239.849000,267.166740
57.964855,273.833797,317.918000,239.849000,262.165223
580.690685,375.693600,321.142000,241.315000,292.272352
626.523703,284.405408,321.142000,241.315000,308.406822
65.520465,391.365140,317.918000,239.849000,294.383519
646.733010,154.677976,320.949000,239.893000,336.744445
246.725939,288.936013,317.918000,239.849000,86.474530
26.587836,-9.383795,317.918000,239.849000,383.393076
567.406497,157.527429,320.949000,239.893000,259.856470
25.613944,366.494623,317.918000,239.849000,318.560473
491.498671,16.764415,320.678000,239.560000,280.744678
435.213707,287.500999,321.142000,241.315000,123.067058
265.090096,110.186603,317.918000,239.849000,140.011159
89.995066,314.402588,317.918000,239.849000,239.806383
99.621562,303.852807,317.918000,239.849000,227.485872
625.742116,424.436610,321.142000,241.315000,355.407871
412.553282,219.261493,320.949000,239.893000,93.898901
219.632565,380.154518,319.725000,241.368000,171.114561
281.593375,62.552518,319.802000,239.124000,180.658206
391.483693,358.091234,321.142000,241.315000,136.325502
137.288627,404.271675,317.918000,239.849000,244.257623
11.486694,357.221898,317.918000,239.849000,328.141041
16.153154,198.516855,317.918000,239.849000,304.582285
431.184073,100.598084,320.678000,239.560000,177.544378
526.403372,311.848680,321.142000,241.315000,217.042003
77.781335,406.452921,317.918000,239.849000,292.271251
564.396207,323.857661,321.142000,241.315000,256.877208
205.251710,56.254213,317.918000,239.849000,215.408307
647.622312,151.708738,320.949000,239.893000,338.366542
19.358371,165.925674,317.918000,239.849000,307.575211
284.675735,232.956895,317.918000,239.849000,33.949216
462.401375,60.594502,320.678000,239.560000,228.285270
321.762854,-1.945650,319.802000,239.124000,241.077625
73.111195,71.511017,317.918000,239.849000,297.099391
535.152038,436.024202,321.142000,241.315000,289.330209
393.541436,50.515203,319.802000,239.124000,202.511192
476.014076,73.011905,320.678000,239.560000,227.744516
308.950327,15.091085,319.802000,239.124000,224.295577
629.679604,377.640917,321.142000,241.315000,337.313221
221.391441,436.268895,319.725000,241.368000,218.302194
321.047658,332.944738,319.725000,241.368000,91.586289
315.520330,355.869760,319.725000,241.368000,114.578935
520.757169,13.540203,320.678000,239.560000,301.855301
364.502608,148.626862,319.802000,239.124000,100.935010
432.201726,383.432899,321.142000,241.315000,180.365629
