id,ra_deg,dec_deg,mag,x,y,z,u,v
114507,348.27093740,8.96344879,6.690,0.967162748541,-0.200801451342,0.155804348378,567.950,47.612
114509,348.27133720,0.43447954,8.800,0.979093090419,-0.203271291659,0.00758302583012,567.942,230.751
114517,348.30210307,2.06222700,9.500,0.978596039678,-0.202620037297,0.035984880338,567.273,196.085
114525,348.31357254,5.73878480,8.860,0.9743628231,-0.201540141005,0.0999933024008,567.024,117.440
114536,348.34173773,7.99140863,8.380,0.969859536481,-0.200111561478,0.139024610983,566.411,68.809
114538,348.34906284,2.67537604,7.400,0.978328585285,-0.201728586176,0.0466771542932,566.252,183.021
114542,348.36477625,8.90810492,7.810,0.967637275908,-0.199247425798,0.154850139123,565.911,48.884
114543,348.36832105,0.93062170,7.540,0.979334727222,-0.201592904842,0.0162416985969,565.834,220.194
114544,348.37134091,7.18057865,8.600,0.971792655364,-0.199987004058,0.12499693272,565.768,86.389
114564,348.42098512,2.20348475,7.180,0.978924458449,-0.200570713209,0.0384485845479,564.690,193.094
114570,348.45387287,7.91755816,10.310,0.970424083938,-0.198248742907,0.137748078928,563.976,70.480
114576,348.46789627,4.82397366,12.010,0.976342109162,-0.199208816408,0.0840947878406,563.671,137.136
114589,348.50213644,4.99713232,7.060,0.976207473742,-0.198573748066,0.0871058826377,562.928,133.438
114595,348.51718053,3.31003342,8.980,0.978349554848,-0.198741977218,0.0577388519155,562.601,169.519
114599,348.52663909,2.63493253,7.140,0.978981146846,-0.198702002222,0.045972039694,562.396,183.919
114601,348.52977577,8.92423966,7.550,0.968164278498,-0.196451336937,0.155128340597,562.328,48.645
114602,348.53031710,8.93119767,8.200,0.968147664782,-0.196438442186,0.155248309521,562.316,48.494
114606,348.53273019,8.38711397,8.470,0.969557081834,-0.196681899811,0.14586053391,562.264,60.336
114623,348.58055219,6.04852680,4.220,0.974747239717,-0.196887851705,0.105370738418,561.226,110.900
114651,348.67456355,9.68836024,7.550,0.966542971436,-0.193580612809,0.168289128324,559.187,32.063
114662,348.70701855,7.70282526,7.370,0.971789950937,-0.194059002457,0.134035050725,558.484,75.281
114669,348.72896940,1.05624973,8.700,0.980546962504,-0.19541709825,0.0184339913368,558.008,217.548
114682,348.77456154,5.49755001,8.510,0.976357115172,-0.193774437555,0.0958031889008,557.020,122.816
114683,348.77472214,8.78945031,8.830,0.969350560644,-0.192381045238,0.152803874337,557.017,51.743
114694,348.80399756,6.12184355,7.480,0.975374592999,-0.193058650569,0.10664314686,556.383,109.425
114702,348.83347054,4.53408246,8.320,0.977998186479,-0.193055206746,0.0790520992282,555.744,143.468
114711,348.85536155,6.17934852,7.750,0.97544176702,-0.192163393602,0.107641020582,555.270,108.213
114721,348.89277051,3.49637244,5.560,0.979441891559,-0.192287203938,0.060985344638,554.460,165.639
114722,348.89450903,1.79133132,11.210,0.980794661596,-0.192521877124,0.0312595363673,554.423,201.937
114732,348.91732352,1.30837737,6.760,0.981094972274,-0.192175144788,0.0228335083851,553.929,212.205
114748,348.95322738,2.99076327,9.070,0.980134288152,-0.191349288476,0.0521749651475,553.152,176.427
114751,348.95850397,0.04067863,10.030,0.981488486692,-0.191519832981,0.000709975969055,553.038,239.136
114754,348.97198728,9.08769554,4.240,0.969213318525,-0.188887797672,0.157946013196,552.746,45.380
114759,348.98645417,6.88723934,8.740,0.974499021333,-0.189662527426,0.119915733378,552.433,93.042
114763,348.99296394,1.42387823,6.930,0.981300645387,-0.190870585047,0.0248488053467,552.292,209.759
114764,348.99331942,0.66987236,9.510,0.981537841455,-0.190910401382,0.0116912118993,552.284,225.775
114790,349.08134175,6.58900116,9.360,0.975411466605,-0.188164082573,0.114746454608,550.381,99.509
114801,349.11013362,8.03718447,8.810,0.972346561265,-0.187066089016,0.139815747098,549.758,68.275
114804,349.11361672,8.15886297,8.760,0.972064157244,-0.186950478599,0.141918260814,549.683,65.642
114805,349.11695952,10.21144038,7.980,0.966459755208,-0.185814151133,0.177281253388,549.611,20.933
114809,349.12996932,6.99606218,11.940,0.974745602902,-0.187177709589,0.121801127481,549.330,90.770
114812,349.14193441,7.58038570,8.080,0.973514065438,-0.186730433597,0.131917055619,549.071,78.171
114813,349.14642505,1.58657079,7.600,0.981735098498,-0.188227541241,0.0276873454111,548.974,206.319
114838,349.21229368,7.72646619,4.930,0.973409082076,-0.185471262196,0.134443928204,547.551,75.053
114840,349.21588833,5.69606922,10.510,0.977488758363,-0.186185043073,0.0992514836697,547.473,118.739
114851,349.24610585,7.16088877,6.710,0.974774728669,-0.185135404922,0.124655967339,546.821,87.276
114858,349.26744604,10.37087598,8.050,0.966456029407,-0.183182543615,0.180019162697,546.360,17.549
114859,349.26778178,5.55049943,10.160,0.977901586362,-0.185346003886,0.0967230387977,546.353,121.878
114864,349.27797373,1.23166920,8.540,0.982314336888,-0.186001363834,0.0214950272444,546.133,213.867
114870,349.28955677,3.28224524,3.700,0.980967122959,-0.185540851819,0.0572546590171,545.883,170.297
114876,349.31277118,4.43520046,7.600,0.979711531053,-0.184892251569,0.0773315668523,545.381,145.734
114882,349.32803323,4.45169993,8.970,0.97973882198,-0.184627144699,0.0776186713718,545.052,145.386
114903,349.38430810,9.69355818,9.720,0.968851700814,-0.181590319342,0.168378554904,543.838,32.448
114911,349.40611593,1.52151756,7.880,0.982608412429,-0.183781608084,0.0265523700297,543.367,207.728
114924,349.44808455,7.54269675,8.160,0.974583021492,-0.181541839191,0.131264979497,542.462,79.148
114929,349.47390748,4.52182477,8.720,0.980111570538,-0.182114656737,0.0788388298906,541.905,143.936
114931,349.47584844,9.18248990,4.410,0.970578656147,-0.180309330266,0.159579502605,541.863,43.644
114936,349.48504554,3.02597730,8.850,0.981836427304,-0.182237705139,0.0527887189096,541.665,175.790
114940,349.49944785,9.50343349,7.630,0.969758699138,-0.179743817554,0.165106709425,541.354,36.671
114949,349.52817591,0.49479383,9.260,0.983307738176,-0.181745198493,0.00863567411441,540.735,229.512
114951,349.53506195,8.54831166,9.290,0.972441907527,-0.179616000312,0.148643294223,540.586,57.451
114958,349.57653358,7.83503887,8.310,0.974316169875,-0.179232999595,0.136321432567,539.693,72.906
114962,349.58472778,0.52495525,9.140,0.983482037332,-0.180773722456,0.00916206935057,539.516,228.874
114973,349.61517831,1.89847963,8.570,0.983079344738,-0.180159634774,0.0331286575033,538.860,199.755
114990,349.66240288,1.92573384,9.300,0.9832118888,-0.179346447732,0.0336040683363,537.843,199.183
115000,349.70081915,3.24681087,7.500,0.98230828196,-0.178501162285,0.0566372161777,537.016,171.142
115004,349.71171956,5.09963119,8.860,0.980026872204,-0.177893995366,0.0888878853992,536.781,131.682
115011,349.72577444,5.40573419,8.020,0.979589226905,-0.177566350536,0.0942079491817,536.478,125.147
115014,349.74021218,9.61073100,4.990,0.97019948977,-0.17561181107,0.166953412252,536.167,34.491
115016,349.75599311,9.05972013,10.000,0.97178291966,-0.175622008289,0.157463860174,535.828,46.487
115036,349.83457148,7.21498791,7.380,0.976508457346,-0.175093382616,0.125592754948,534.137,86.402
115041,349.84941462,5.12430243,5.560,0.98041379584,-0.175531490186,0.0893167670656,533.817,131.202
115048,349.86889439,5.88487409,8.410,0.979219920488,-0.174974168967,0.102529934716,533.398,114.955
115059,349.91244052,9.67670530,8.730,0.970533073036,-0.172660863193,0.168088608967,532.462,33.164
115060,349.91248053,9.07410271,9.270,0.972220010288,-0.172960274202,0.157711747007,532.461,46.270
115065,349.91780245,3.37164682,10.210,0.982853404645,-0.174757800445,0.0588123810225,532.347,168.538
115081,349.95031471,7.98217021,6.910,0.975116785001,-0.1728114165,0.138864934151,531.648,69.928
115089,349.96659788,0.46589973,10.310,0.984673798057,-0.17421650852,0.00813139466259,531.298,230.138
115094,349.99335153,5.16560098,11.860,0.980788012574,-0.17305673819,0.0900346586499,530.722,130.369
115109,350.02774580,5.64735627,8.990,0.980111462618,-0.172330755633,0.0984054445042,529.983,120.094
115112,350.04822322,1.16695629,11.650,0.984749271719,-0.17278340536,0.0203658213805,529.543,215.301
115119,350.06533995,3.91887496,6.640,0.982702019615,-0.172121598169,0.0683439542983,529.176,156.943
115122,350.07622720,6.87234676,7.950,0.977960614307,-0.171099609561,0.119657680371,528.942,93.878
115126,350.08557117,5.38145156,5.050,0.980724199589,-0.171418283624,0.0937860137749,528.741,125.794
115141,350.13593917,8.91897626,8.830,0.97330429571,-0.169239753455,0.155037588354,527.659,49.767
115151,350.16018611,6.45133321,8.580,0.979050189131,-0.169812040046,0.112359237349,527.139,102.943
115152,350.16198254,8.91959615,7.900,0.973379469069,-0.168797041155,0.155048276648,527.100,49.769
115153,350.16524224,4.49683367,9.890,0.982271367562,-0.170281451631,0.0784040030814,527.030,144.676
115155,350.17061468,5.90782893,6.170,0.980087202096,-0.169808156248,0.102928452622,526.915,114.580
115159,350.17970691,6.62407041,8.120,0.978769757605,-0.169419919762,0.115354464091,526.720,99.249
115172,350.21019751,2.45636603,7.650,0.984532707404,-0.169877877689,0.0428585431807,526.065,188.012
115177,350.21985034,10.53249545,7.740,0.968863067156,-0.167006050138,0.182793151725,525.858,14.682
115184,350.23560652,10.33939612,8.620,0.969510581469,-0.166843142823,0.179478684283,525.520,18.916
115192,350.24535953,9.64809104,8.960,0.971602546176,-0.167032867926,0.167596280679,525.310,33.997
115193,350.24908327,2.47841538,9.950,0.98463144609,-0.169206845544,0.0432430201487,525.230,187.551
115200,350.29698039,2.19735010,7.420,0.984969797629,-0.168417398014,0.0383415936564,524.203,193.512
115201,350.29716594,1.59499067,11.760,0.985313228554,-0.16847283618,0.0278342434025,524.199,206.263
115204,350.29998306,8.67417003,7.500,0.974428921347,-0.166562482342,0.150815174032,524.138,55.162
115208,350.31102423,7.02308813,7.870,0.978339856158,-0.167036958958,0.122269293755,523.901,90.746
115210,350.31397558,6.19245701,7.310,0.979992889299,-0.167267238488,0.107868474785,523.838,108.547
115215,350.33981067,4.67269023,6.790,0.982543760018,-0.167246718567,0.0814634567098,523.284,140.983
115223,350.37883525,8.33394706,12.420,0.975522984291,-0.165368047276,0.144942457754,522.447,62.558
115241,350.43496969,10.86178258,8.710,0.968431329101,-0.163189983728,0.188440415058,521.244,7.618
115246,350.46191357,9.76137449,7.670,0.971898233764,-0.163304205388,0.169545155367,520.666,31.665
115255,350.48218746,7.59309313,8.410,0.977586424256,-0.163904309295,0.13213690062,520.232,78.577
115263,350.51295638,5.50613638,8.690,0.981771933491,-0.1640640589,0.0959523589382,519.572,123.281
115280,350.59857768,0.41425958,8.560,0.986542320215,-0.163346183412,0.00723013063519,517.738,231.248
115282,350.60293911,3.60613645,8.610,0.984627106789,-0.162952068124,0.062897409086,517.645,163.712
115292,350.63048759,8.22523043,9.210,0.976509492057,-0.161126295107,0.14306477186,517.055,65.034
115295,350.63755396,7.48728160,8.050,0.978266388341,-0.161292253726,0.130306110103,516.904,80.924
115297,350.64178187,10.37360281,9.180,0.970563078255,-0.159948601127,0.180065977146,516.813,18.433
115302,350.66267030,1.15178341,8.800,0.986550848221,-0.162213967668,0.0201010588808,516.366,215.667
115307,350.67099425,11.19810021,8.770,0.967987179999,-0.159017201971,0.194201825004,516.188,0.403
115311,350.68396741,3.74011767,7.610,0.984708737858,-0.1615351845,0.0652310183531,515.910,160.888
115313,350.68642822,4.34812993,9.670,0.983977149068,-0.161371774007,0.0758163614606,515.857,147.981
115319,350.70659052,5.03641100,9.210,0.983064085627,-0.160866809421,0.0877887987018,515.426,133.351
115326,350.72172630,2.81834336,7.040,0.985723196369,-0.161034582501,0.049169537097,515.102,180.428
115343,350.76927866,10.76487639,7.800,0.969680219815,-0.157587542224,0.186779115091,514.085,9.963
115355,350.82296418,9.38495673,7.880,0.973986600149,-0.15735081781,0.163066927564,512.936,40.055
115361,350.84458071,0.94682486,8.410,0.987125567882,-0.159091343206,0.0165244591324,512.474,220.008
115362,350.84619361,3.21527132,8.570,0.985710742722,-0.158834852331,0.0560876222317,512.439,172.046
115366,350.86130648,8.88244579,8.930,0.975466219279,-0.156920108925,0.154407689122,512.116,50.960
115372,350.87905427,1.10111270,10.330,0.987173596598,-0.158489755207,0.0192168590957,511.737,216.752
115374,350.88293700,0.29129760,6.330,0.987353901872,-0.158450069691,0.00508408032079,511.654,233.851
115389,350.93105564,0.88458740,8.820,0.987381698425,-0.157604057646,0.0154383493164,510.625,221.327
115393,350.93881529,8.46007063,6.690,0.976775148074,-0.155775405999,0.147120131151,510.459,60.123
115422,351.01828343,4.93142506,7.670,0.984081896638,-0.155541372649,0.0859633765288,508.761,135.677
115423,351.01944357,3.64767094,9.750,0.985740345044,-0.155783044506,0.0636208707694,508.736,162.921
115425,351.02605135,7.55074634,7.620,0.979194373256,-0.154632795046,0.131404254419,508.595,79.735
115442,351.06861756,3.71558102,6.620,0.985798497389,-0.15492516166,0.0648036791363,507.686,161.493
115449,351.09075708,6.18627683,7.180,0.982181955482,-0.153967924215,0.107761239039,507.213,108.971
115455,351.11265614,6.96208307,9.050,0.98070912537,-0.153353015942,0.121212474269,506.745,92.394
115466,351.14974212,2.60986223,8.660,0.987068903859,-0.153693033012,0.0455349386473,505.953,184.907
115470,351.16189133,1.74129125,7.540,0.987670112663,-0.153572145452,0.0303865873889,505.694,203.258
115487,351.20498313,7.88095946,8.960,0.97890782364,-0.151455760908,0.137115372236,504.774,72.721
115490,351.21669264,10.63154086,8.990,0.971308155093,-0.150076695674,0.184492420618,504.524,13.160
115493,351.22921065,2.01844800,9.160,0.98769304242,-0.152387386602,0.0352212770878,504.257,197.413
115497,351.24860649,5.21167780,8.810,0.984271845799,-0.151518432597,0.0908355555476,503.843,129.786
115498,351.24930249,7.03260417,8.230,0.980923874113,-0.150990848998,0.122434132146,503.829,90.939
115509,351.29887566,4.92239960,8.730,0.984845192432,-0.150722270185,0.0858064345764,502.771,135.948
115516,351.32409258,3.14158183,11.470,0.987071760417,-0.150618454209,0.0548034765254,502.233,173.693
115522,351.35117755,0.21523223,9.420,0.988621625715,-0.150376759709,0.00375650223499,501.655,235.462
115537,351.39202451,6.00988831,9.620,0.983301308203,-0.148850348937,0.104700099846,500.784,112.838
115551,351.42850568,7.82940270,9.400,0.979612839434,-0.147654027892,0.136223980499,500.007,73.928
115555,351.44966328,11.15563019,8.140,0.970200904183,-0.145869011062,0.193474642096,499.556,1.845
115572,351.53564232,8.92967025,7.560,0.977119257989,-0.145410090428,0.155221974179,497.723,50.284
115575,351.54441251,0.46324074,8.980,0.989097811103,-0.147037930613,0.00808498805784,497.537,230.238
115578,351.55025000,8.89331651,10.560,0.977253520248,-0.145175409764,0.15459514081,497.412,51.076
115590,351.58755660,4.33951937,8.770,0.986404609141,-0.145878463968,0.0756665105264,496.617,148.389
115595,351.61428684,8.64438584,7.100,0.978070421086,-0.144179681059,0.15030126735,496.048,56.477
115598,351.62808409,4.63610230,9.560,0.986106830536,-0.145121733844,0.0808269827275,495.754,142.112
115603,351.64290482,6.60760427,7.300,0.982809483153,-0.144376755358,0.115068989465,495.439,100.174
115610,351.65117894,10.03412951,8.500,0.97426866553,-0.142978363567,0.174234769545,495.263,26.423
115616,351.66518061,9.74982780,8.830,0.975147000511,-0.142863837884,0.169346541802,494.964,32.602
115617,351.66534071,5.23216112,8.200,0.985315659121,-0.144350784115,0.0911915731666,494.961,129.471
115622,351.68187718,2.47833029,6.720,0.988554566445,-0.144533866922,0.0432415364372,494.609,187.761
115627,351.68954721,11.03259622,8.320,0.971211974542,-0.141865463714,0.191367423326,494.446,4.684
115639,351.73293881,1.25583758,4.950,0.989370909881,-0.143752770203,0.0219167456666,493.522,213.545
115650,351.76924410,1.28679762,10.370,0.989449934463,-0.143124113314,0.0224569672817,492.749,212.895
115665,351.81068188,2.63670929,7.600,0.988754901131,-0.142293597531,0.0460030171976,491.868,184.436
115666,351.81152185,1.12268705,6.260,0.989614882133,-0.1424025506,0.0195933316331,491.850,216.355
115672,351.82710965,8.06691799,7.010,0.980048952091,-0.140753901689,0.140329578725,491.518,68.999
115677,351.83728271,4.45025634,8.710,0.986884451038,-0.141556776571,0.0775935519601,491.302,146.102
115682,351.85286396,0.72232000,9.230,0.989828742784,-0.141704394434,0.0126065283146,490.970,224.790
115684,351.85545733,9.40396158,9.840,0.976610235636,-0.139766916292,0.16339417603,490.915,40.192
115710,351.93106147,1.88698790,7.740,0.989562986768,-0.14028837788,0.032928198406,489.307,200.261
115715,351.94155317,5.73657727,8.250,0.985166998038,-0.13948114782,0.0999549667612,489.084,118.831
115717,351.95055097,4.85621708,10.320,0.986593231415,-0.139525037652,0.0846555349266,488.893,137.526
115723,351.98371275,11.13614441,8.190,0.971583472942,-0.136828807008,0.193140965821,488.188,2.594
115728,351.99236589,6.37909727,4.270,0.984118405695,-0.138442538904,0.111106376932,488.004,105.169
115736,352.01855072,8.63146299,7.860,0.97909690724,-0.137279846608,0.150078279399,487.447,56.942
115743,352.03514833,2.44819079,8.080,0.989449319312,-0.138439115851,0.0427159889957,487.095,188.442
115749,352.06842162,6.07456725,7.380,0.984872291329,-0.137215626933,0.10582268896,486.388,111.679
115750,352.07062956,5.81784170,8.100,0.985337317065,-0.137241708213,0.101366094559,486.341,117.141
115760,352.11263978,2.65354492,8.110,0.989477644292,-0.137078888636,0.0462965412973,485.448,184.122
115763,352.11925664,5.80767306,8.250,0.985471244234,-0.136407864992,0.101189530861,485.308,117.372
115769,352.13184122,9.42716915,7.400,0.977207439829,-0.135045256232,0.163793767622,485.040,39.826
115773,352.14308012,8.52864788,8.960,0.979658169702,-0.135188104741,0.148303900396,484.802,59.210
115781,352.17729976,7.36769315,8.640,0.982514454423,-0.134984330965,0.128236411535,484.075,84.127
115789,352.19275471,0.83532822,7.870,0.99062538079,-0.135826419046,0.0145787113007,483.747,222.425
115790,352.19458213,5.38937696,6.990,0.986355355541,-0.135208897651,0.0939237275204,483.708,126.279
115799,352.23659510,7.40203519,8.620,0.982577288826,-0.13395704885,0.128830821416,482.816,83.415
115804,352.25287320,9.26603962,6.200,0.977943087101,-0.133042264293,0.16101886319,482.470,43.365
115807,352.25883882,1.47030374,8.610,0.990560447214,-0.134653723003,0.0256588249102,482.344,209.065
115834,352.34178928,3.59534438,9.010,0.989130042391,-0.133001080487,0.0627094237643,480.583,164.286
115843,352.36248095,1.79115943,6.350,0.990644451767,-0.132840502218,0.0312565377869,480.144,202.319
115849,352.37635363,1.03582677,6.880,0.990998903914,-0.132643781297,0.018077602846,479.849,218.215
115851,352.38323384,4.53218332,6.260,0.988077491161,-0.132131980019,0.0790190566705,479.704,144.492
115856,352.40142167,6.83574430,8.270,0.984172690954,-0.131291818753,0.119023412441,479.318,95.570
115862,352.41940333,3.98418736,11.240,0.988864657762,-0.131601888021,0.0694811607395,478.936,156.087
115882,352.48289733,1.16375297,7.980,0.991201360317,-0.13079514622,0.0203099244634,477.589,215.529
115886,352.49247418,6.26396817,8.740,0.985508654699,-0.129876368581,0.109109213163,477.386,107.780
115902,352.55616837,5.01274673,7.260,0.987779859864,-0.129058685426,0.0873773664217,476.036,134.358
115904,352.56022608,10.45099635,9.120,0.975131583999,-0.127335883546,0.181394505564,475.950,17.844
115910,352.58438928,1.99348613,9.600,0.991035884327,-0.128987668864,0.0347858772546,475.438,198.081
115912,352.58748236,0.17783385,9.470,0.991638223736,-0.129011626481,0.00310378122062,475.372,236.262
115913,352.59088265,6.42535427,8.510,0.985421596456,-0.12814337598,0.111908678977,475.300,104.375
115918,352.62372452,7.27850942,9.910,0.983733124726,-0.127350441414,0.126692558536,474.604,86.195
115932,352.66871832,0.87756263,7.160,0.991708587284,-0.127591165251,0.0153157584469,473.651,221.556
115933,352.66963320,5.24645923,8.330,0.987671779555,-0.127055766126,0.0914400796416,473.631,129.434
115934,352.66987529,5.24944678,7.760,0.987667586092,-0.127050984454,0.0914920036542,473.626,129.371
115935,352.67484177,10.36185478,8.110,0.975663090344,-0.125420787032,0.179864283062,473.521,19.838
115946,352.71430768,10.15576468,9.200,0.976384675946,-0.124829949437,0.176324837451,472.685,24.330
115951,352.72845792,7.99693811,8.100,0.982311145917,-0.125341086274,0.139120180775,472.385,70.863
115953,352.73277363,9.48213584,8.380,0.97841373107,-0.124768886777,0.164740085424,472.293,38.918
115955,352.73921754,5.06071512,8.040,0.988114223599,-0.125892972884,0.0882113399678,472.157,133.386
115956,352.74082503,7.72868687,9.030,0.982973530344,-0.12520998513,0.134482334403,472.123,76.612
115957,352.75478141,6.28800944,6.390,0.986047411708,-0.125357456756,0.109526297758,471.827,107.347
115959,352.75754671,0.59599617,8.370,0.9919678937,-0.126061485712,0.0104019079061,471.769,227.477
115966,352.77742942,2.36350544,7.170,0.991221301918,-0.12561709507,0.0412392537601,471.348,190.314
115982,352.83700344,9.76169155,7.780,0.977829918834,-0.122887106009,0.169550608991,470.086,32.922
115984,352.83915969,10.88557505,8.010,0.974346767917,-0.122412119772,0.188848216254,470.040,8.529
115989,352.85398923,4.25138953,8.810,0.989502122142,-0.124056022509,0.074132675359,469.726,150.527
116003,352.88082708,4.08693695,6.500,0.98976718419,-0.12361837863,0.0712700327277,469.158,154.005
116004,352.88421353,3.37342188,9.470,0.990578422175,-0.123660238652,0.0588433080098,469.087,169.058
116013,352.92290996,9.32089560,8.760,0.979278587599,-0.121577972177,0.161963713687,468.268,42.481
116021,352.94316406,8.32860072,8.990,0.981958269933,-0.12155819836,0.144850131245,467.839,63.833
116023,352.95711196,10.86468122,8.860,0.974664989571,-0.120414453366,0.188490099275,467.544,9.043
116035,352.97421179,3.43053574,9.010,0.990712733088,-0.122096884581,0.0598383762485,467.182,167.868
116040,352.98454661,10.99456526,8.750,0.97429594119,-0.119895249679,0.190715883148,466.963,6.227
116042,352.98983817,1.08592434,6.390,0.992346262334,-0.122023457305,0.0189518204848,466.851,217.192
116056,353.03597608,3.02834924,8.800,0.991236297781,-0.121076780578,0.0528300593057,465.875,176.350
116061,353.05296646,7.08501528,6.800,0.985078676941,-0.120028183253,0.123341945264,465.516,90.467
116076,353.10226802,4.04753681,8.640,0.99028598105,-0.119797997553,0.070584102447,464.473,154.878
116080,353.10786923,10.99877018,6.780,0.974537846914,-0.117796232951,0.190787925286,464.354,6.197
116082,353.11828869,3.04020492,8.880,0.991398342777,-0.119651307837,0.0530366898632,464.134,176.111
116094,353.14820371,10.97779785,7.950,0.97468980162,-0.117118482534,0.19042859992,463.502,6.674
116098,353.16345169,8.12992936,8.720,0.982911156533,-0.117841010534,0.141418367265,463.179,68.174
116106,353.19489862,0.84272286,9.070,0.992847559069,-0.118479560673,0.014707758278,462.514,222.309
116120,353.22697445,3.38167077,8.000,0.991292043032,-0.117731117054,0.0589870282224,461.836,168.936
116122,353.23098178,3.01666677,7.090,0.991653315889,-0.117703688699,0.0526264453821,461.752,176.622
116123,353.23340492,9.15951994,7.970,0.980372167206,-0.116322634009,0.15918372588,461.700,46.088
116124,353.23365502,5.66759284,10.340,0.988180521766,-0.117244732837,0.0987569188706,461.695,120.648
116127,353.23750240,0.18046477,9.050,0.993037869767,-0.117753422894,0.00314969921251,461.614,236.212
116136,353.29276480,6.85468687,10.330,0.986056873205,-0.115961297994,0.119351665985,460.446,95.448
116137,353.29598908,4.34230857,7.690,0.99031160243,-0.116405159054,0.0757150516014,460.378,148.692
116139,353.29991093,6.40061535,8.060,0.986979760476,-0.115945030278,0.111479605152,460.295,105.108
116140,353.30120272,3.13574766,9.240,0.991686055513,-0.116475233262,0.0547018037932,460.267,174.124
116154,353.34620836,4.63935929,7.270,0.99001003956,-0.115490077747,0.080883641807,459.317,142.429
116163,353.36925681,4.40124893,6.920,0.990381755936,-0.115129635569,0.0767407618053,458.830,147.462
116170,353.37945271,5.35651170,9.130,0.988993711259,-0.11478991048,0.0933526407931,458.614,127.272
116187,353.42299721,2.24448168,7.740,0.992656680543,-0.114450551822,0.0391635769777,457.694,192.883
116191,353.44373848,5.13245035,9.010,0.989476996805,-0.113721002548,0.0894584058261,457.256,132.028
116214,353.51630754,0.18168871,11.160,0.993599039693,-0.112919850757,0.00317106088868,455.724,236.189
116217,353.53037156,0.42368268,8.750,0.993604557017,-0.112673441006,0.00739459035869,455.427,231.112
116220,353.53731060,1.24753498,5.910,0.993409833092,-0.112529503167,0.0217718725375,455.281,213.826
116222,353.53994387,11.18083466,8.630,0.97479111801,-0.110375074121,0.193906212542,455.225,2.438
116226,353.58050131,9.70950599,8.350,0.97949524388,-0.110205540245,0.16865291612,454.369,34.369
116229,353.58334949,8.71315112,8.440,0.98226692335,-0.110467942608,0.151487705603,454.309,55.819
116231,353.58777794,9.53452562,11.230,0.980016504631,-0.110138151624,0.165641897504,454.215,38.147
116235,353.60458795,5.47054421,6.900,0.989250527368,-0.110882015535,0.0953340061743,453.860,124.910
116236,353.60576625,7.92460890,9.380,0.984288878121,-0.110305383323,0.137869963431,453.836,72.720
116241,353.61840327,3.27801733,8.720,0.992177638435,-0.11096787054,0.0571809889575,453.569,171.173
116256,353.66613488,1.50582431,10.260,0.993552689338,-0.110283681658,0.0262785667245,452.562,208.413
116281,353.75032117,1.60533814,9.590,0.993666790345,-0.108818575644,0.0280147703963,450.786,206.330
116285,353.76755199,7.67744289,7.370,0.985178495779,-0.107589183786,0.133596029082,450.422,78.052
116299,353.81101031,3.85384909,7.230,0.991923619235,-0.10756452897,0.0672116486349,449.506,159.079
116300,353.81655929,10.95856003,7.160,0.976053156889,-0.105747891369,0.190098970008,449.389,7.403
116301,353.81734314,9.68982729,7.840,0.979999957969,-0.106161932566,0.168314367937,449.372,34.887
116307,353.84614531,2.22456087,8.420,0.993488334556,-0.107117855689,0.0388161576319,448.765,193.340
116314,353.86176596,8.51974047,6.680,0.98329495708,-0.105747620388,0.148150154115,448.435,60.065
116316,353.86547653,10.55507834,7.140,0.977449897562,-0.105054985468,0.183180642494,448.357,16.188
116319,353.86919175,1.31319815,6.470,0.994019520517,-0.106770666867,0.0229176248513,448.279,212.466
116323,353.87931442,7.15176483,8.850,0.986563728296,-0.105793509761,0.124497965055,448.065,89.293
116325,353.88363333,7.46447114,6.400,0.985881398515,-0.105645171671,0.129911376582,447.974,82.631
116328,353.90047713,8.38271778,7.350,0.983715662197,-0.105120591442,0.145784626084,447.619,63.014
116330,353.90229441,4.03846100,8.680,0.991873247008,-0.10596049816,0.0704260938785,447.581,155.204
116347,353.94268694,2.07455732,8.960,0.993765064425,-0.105454069263,0.0361999448042,446.729,196.497
116351,353.95592023,0.44596816,10.190,0.994411059658,-0.1052903653,0.00778353415675,446.450,230.652
116356,353.96739667,5.02219971,11.950,0.990644368295,-0.104690891938,0.0875417198336,446.209,134.465
116359,353.97730572,6.00814358,9.740,0.989017762065,-0.104346039522,0.10466981588,446.000,113.609
116360,353.97911158,2.44556015,8.580,0.993577961068,-0.104795497759,0.0426701175284,445.962,188.712
116363,353.98434856,10.05390325,10.640,0.979221816288,-0.103190816101,0.174574597172,445.851,27.089
116366,353.98934667,10.68769388,7.500,0.977250462432,-0.102896879128,0.185455563256,445.746,13.363
116367,354.00111910,8.76607901,7.180,0.98290668483,-0.103288245293,0.152400745732,445.498,54.829
116376,354.02422496,3.15121281,7.900,0.993062152295,-0.103950546689,0.0549713154458,445.011,173.892
116383,354.06278267,6.86081736,7.540,0.987513515471,-0.102697942692,0.119457897726,444.198,95.533
116385,354.07292776,7.11717123,7.850,0.986990177952,-0.102466868946,0.123898867609,443.985,90.083
116392,354.09727881,2.10207138,5.680,0.99402857029,-0.102770574673,0.0366798368035,443.472,195.932
116408,354.14952167,6.59156704,9.190,0.988215393722,-0.101258951727,0.114790941746,442.371,101.275
116417,354.19016888,2.96118928,8.150,0.993534969777,-0.101091840036,0.0516594977575,441.515,177.904
116418,354.20218304,5.91661598,9.030,0.9895847737,-0.10048026243,0.103080999818,441.262,115.599
